BTC_PRICE,COUNT,MEAN,MEDIAN,SUM
9389.19,1463,0.22,0.21,325.55
9386.3,1315,0.24,0.26,310.99
9378.85,1437,0.25,0.27,358.79
9409.44,1658,0.25,0.24,415.24
9399.92,1679,0.3,0.3,511.52
9395.72,1810,0.28,0.3,512.78
9384.66,1886,0.24,0.27,457.3
9364.76,1847,0.21,0.25,384.95
9397.04,2018,0.24,0.23,493.04
9426.25,2657,0.28,0.3,740.9
9393.57,2487,0.23,0.22,576.82
9297,2515,0.31,0.29,783.03
9215,2438,0.25,0.24,605.91
9220.29,4085,0.17,0.04,709.29
9209.2,2755,0.19,0.17,536.9
9228.27,2653,0.21,0.19,566.78
9220,2231,0.22,0.24,486.61
9237.03,2022,0.21,0.2,414.56
9252.19,1890,0.22,0.21,408.83
9247.68,2550,0.23,0.2,588.35
9237.43,1914,0.23,0.23,445.6
9212.66,1686,0.23,0.25,395.31
9220.43,1411,0.25,0.25,351.47
9212.05,1256,0.25,0.25,309.2
9215.07,1410,0.29,0.28,406.05
9138.41,1410,0.23,0.24,326.38
9144.56,1347,0.22,0.25,295.33
9135.7,1739,0.34,0.33,589.41
9147.33,1859,0.3,0.31,561.45
9166.75,1915,0.28,0.31,535.8
9181,2096,0.27,0.29,566.46
9180.57,2225,0.25,0.27,558.42
9154.34,1935,0.28,0.28,543.67
9185.31,2287,0.3,0.28,691.52
9173.44,2531,0.25,0.26,640.07
9185.99,3069,0.27,0.27,815.61
9244.87,3410,0.28,0.27,959.28
9221.68,2722,0.25,0.25,691.46
9220.71,2983,0.24,0.26,725.81
9216.79,2623,0.22,0.26,574.4
9234.19,2199,0.23,0.26,507.51
9229.38,2050,0.22,0.26,453.71
9217.53,2014,0.22,0.24,440.28
9230.68,1685,0.23,0.26,386.85
9289.81,1537,0.25,0.26,380.14
9279.71,1657,0.29,0.28,476.61
9283.32,1576,0.32,0.35,497.26
9276.87,1437,0.27,0.28,385.77
9264.31,1662,0.28,0.27,464.93
9256.17,1317,0.27,0.29,352.16
9258.47,1323,0.26,0.29,348.18
9257.29,1451,0.28,0.29,400.49
9270.8,1751,0.27,0.27,473.8
9261.24,1728,0.26,0.26,451.64
9208.85,1541,0.24,0.26,367.58
9212.17,1480,0.24,0.27,357.17
9203.88,1717,0.26,0.32,449.12
9209.75,1595,0.27,0.29,430.2
9225.01,1849,0.25,0.27,468.31
9233,1677,0.24,0.27,403.95
9226.97,1853,0.25,0.27,470.91
9215.58,2028,0.22,0.26,440.59
9222.69,1703,0.25,0.27,430.54
9226.74,1697,0.19,0.23,316.51
9208.05,1577,0.25,0.25,387.24
9215,1263,0.22,0.25,283.2
9223.61,1257,0.25,0.26,308.56
9218.61,1220,0.23,0.25,283.13
9235,1208,0.25,0.28,305.54
9251.68,1245,0.25,0.27,316.3
9273.78,1213,0.24,0.26,288.72
9271.05,1309,0.22,0.2,292.26
9275.51,1341,0.23,0.27,310.8
9268.39,1037,0.2,0.2,202.68
9270.03,1131,0.26,0.26,295.65
9255.62,1119,0.26,0.28,288.2
9255.71,1508,0.23,0.25,352.1
9252.51,1482,0.25,0.26,371.49
9260.28,1613,0.27,0.29,437.93
9259.41,1298,0.26,0.26,340.24
9248.13,1569,0.27,0.31,430.53
9268.35,1536,0.25,0.24,378.32
9211.78,2129,0.28,0.31,586.25
9221.2,1881,0.26,0.3,497.55
9215.37,1865,0.25,0.25,465.11
9216.24,1820,0.25,0.25,457.91
9216.49,2093,0.16,0.14,327.23
9219.56,1676,0.24,0.25,397.82
9221.91,1974,0.23,0.25,451.84
9231.57,1592,0.22,0.24,352.62
9270,2059,0.26,0.3,539.32
9293.47,1705,0.23,0.25,385.98
9302.13,1495,0.22,0.25,333.96
9273.35,1501,0.23,0.24,339.21
9281.79,1636,0.27,0.26,434.12
9277.88,1627,0.25,0.26,408.9
9270.01,1579,0.27,0.27,433.49
9266.26,1201,0.23,0.25,274.01
9279.63,1423,0.26,0.26,371.48
9259.38,1499,0.25,0.26,377.73
9265.97,1554,0.25,0.25,388.8
9278.44,1610,0.24,0.25,381.76
9278.22,2030,0.26,0.25,533.67
9285.13,1923,0.24,0.25,467.06
9306.51,2362,0.23,0.27,551.84
9315.69,2533,0.25,0.26,632.29
9318.27,2314,0.23,0.24,535.22
9303.76,2967,0.25,0.26,747.53
9289.87,2297,0.24,0.25,562.03
9299.99,2274,0.25,0.27,577.78
9316.09,2303,0.27,0.24,622.51
9285.96,2292,0.24,0.25,540.87
9229.52,2343,0.22,0.23,512.81
9248.76,1973,0.26,0.26,512.22
9247.45,1850,0.22,0.25,404.03
9236.95,1653,0.21,0.23,340.75
9236.91,1672,0.23,0.25,390.97
9218.24,1559,0.23,0.24,352.26
9231.58,1678,0.29,0.32,489.45
9220.28,1873,0.27,0.26,499.96
9213.13,2528,0.25,0.19,637.95
9185.1,1886,0.27,0.23,506.43
9180.29,1913,0.24,0.22,467.51
9185.92,1893,0.26,0.24,483.47
9177.48,2193,0.28,0.25,603.82
9191.52,2073,0.26,0.26,534
9192.85,1995,0.28,0.26,549.35
9180.28,2182,0.27,0.25,578.61
9230,2305,0.29,0.26,673.6
9204.64,2277,0.23,0.23,531.87
9200.56,3504,0.26,0.29,927.22
9212.81,3051,0.24,0.27,722.57
9217.74,2862,0.25,0.25,706.08
9223.04,2610,0.24,0.25,636.06
9250.01,2235,0.22,0.23,492.4
9250.89,2153,0.19,0.23,403.8
9269.59,2180,0.21,0.22,467.48
9272.83,2303,0.18,0.22,422.8
9241.97,2199,0.18,0.22,393.22
9253.57,1892,0.19,0.22,361.73
9256.38,1793,0.18,0.22,327.39
9260.9,1910,0.2,0.22,383.59
9247.15,1746,0.23,0.23,398.16
9243.35,1928,0.24,0.27,466.23
9231.94,1628,0.23,0.26,380.51
9241.51,1764,0.3,0.34,534.42
9239.68,1579,0.24,0.25,377.5
9231.31,1787,0.26,0.29,465.73
9229.92,2282,0.28,0.32,638.73
9213.66,2014,0.26,0.27,522.13
9219.45,1838,0.25,0.26,460.08
9235.56,2140,0.25,0.25,525.52
9213.18,2210,0.26,0.32,584.92
9238.31,2496,0.27,0.34,679.22
9219.99,3223,0.24,0.27,787.45
9239.78,2923,0.21,0.25,599.89
9203.25,2876,0.26,0.26,738.11
9205.33,2466,0.24,0.27,593.74
9200,2504,0.23,0.25,573.89
9179.88,1996,0.2,0.23,401.11
9173.37,4085,0.18,0.3,750.91
9214.54,14092,0.11,0.13,1488.08
9224.15,21251,0.04,0.09,777.48
9202.04,15327,0.01,-0.04,208.71
9189.46,12573,-0.01,-0.08,-132.83
9206.39,10338,0.02,0.02,185.29
9209.62,7261,0.04,0.04,308.66
9193,6501,0.04,0.02,255.57
9194.7,6066,0.05,0.03,277.64
9197,5525,0.07,0.09,402.28
9191.01,5192,0.05,0.04,269.06
9166.67,5798,0.06,0.07,361.29
9110.92,5333,0.06,0.07,327.35
9111.15,5228,0.09,0.11,471.49
9058.82,4536,0.1,0.15,437.1
9087.53,4428,0.11,0.15,483.95
9068.2,4297,0.1,0.15,429.21
9071.08,4770,0.12,0.17,573.09
9074.95,4587,0.1,0.14,445.95
9103.85,4438,0.12,0.16,539.04
9114.36,4670,0.13,0.2,617.4
9114.89,5846,0.18,0.31,1026.01
9122.73,4465,0.15,0.24,688.23
9117.6,3994,0.14,0.2,555.39
9119.13,4076,0.16,0.19,657.06
9103.74,3673,0.14,0.2,512.48
9124.61,3149,0.16,0.22,501.97
9133.25,2823,0.14,0.18,390.5
9130.83,2636,0.15,0.19,385.04
9116.93,2480,0.14,0.19,353.17
9114.82,2335,0.2,0.25,460.83
9120.32,2239,0.18,0.21,392.66
9111.96,2081,0.17,0.2,344.6
9109.18,2022,0.21,0.25,424.45
9092.63,2141,0.19,0.22,400.48
9112.32,2099,0.2,0.22,429.07
9098.32,1949,0.17,0.19,336.08
9098.72,2206,0.22,0.22,481.92
9110.18,2293,0.23,0.26,536.06
9112.44,2512,0.21,0.25,536.1
9129.95,2621,0.2,0.2,532.53
9157.8,2732,0.25,0.26,670.57
9155.72,2658,0.22,0.25,584.57
9146.77,3469,0.25,0.27,862.99
9143.47,4113,0.21,0.2,861.89
9147.16,3623,0.23,0.26,817.66
9150.51,3053,0.23,0.27,695.22
9163.85,3610,0.23,0.25,815.83
9165,2342,0.16,0.2,378.82
9155.69,2509,0.22,0.25,559.4
9150.78,1516,0.17,0.2,250.48
9164.09,2233,0.22,0.28,483.18
9154.75,1829,0.23,0.25,415.01
9152.73,2330,0.24,0.27,561.2
9142.42,2223,0.26,0.27,586.57
9143.77,2093,0.23,0.27,478.17
9136.9,1658,0.22,0.25,365.28
9144,1764,0.24,0.27,422.39
9137.08,2270,0.3,0.31,674.87
9138.36,1898,0.24,0.25,459.41
9138.92,1889,0.26,0.27,483.13
9155.34,1828,0.25,0.26,464.51
9168.07,1733,0.25,0.26,429.71
9170.22,1800,0.26,0.31,476.68
9162.79,2268,0.25,0.23,571.07
9168.93,2239,0.24,0.26,548.42
9167.65,2215,0.24,0.27,534.12
9168.21,2723,0.24,0.27,657.96
9173.54,2561,0.24,0.25,607.25
9168,2040,0.24,0.25,489.88
9173.82,2013,0.23,0.21,468.5
9189.04,2216,0.18,0.23,409.22
9167.62,2100,0.2,0.25,428.76
9180,1461,0.19,0.22,281.29
9181.31,1610,0.18,0.21,297.81
9173.42,1597,0.22,0.25,350.72
9176.09,1487,0.19,0.21,287.31
9179.26,1528,0.21,0.22,319.43
9164.65,1455,0.22,0.21,320.24
9162.19,1688,0.29,0.32,493.24
9155.94,1521,0.23,0.26,347.62
9153.69,1270,0.21,0.25,264.82
9145.05,1405,0.23,0.24,320.68
9158.6,1427,0.28,0.29,403.41
9156.17,1591,0.25,0.27,391.83
9156.2,1617,0.25,0.27,401.57
9156.3,1556,0.26,0.27,399.22
9125.44,1462,0.2,0.24,299.29
9127.18,1635,0.22,0.25,352.99
9135.89,2176,0.24,0.27,518.3
9131.72,2255,0.24,0.27,545.3
9136.08,3275,0.24,0.24,782.28
9122.42,2086,0.24,0.26,509.08
9155,2152,0.26,0.27,550.79
9154.36,1653,0.22,0.26,369.32
9164.37,1774,0.22,0.25,395.29
9169.99,1892,0.19,0.2,357.02
9173.28,1774,0.22,0.26,388.21
9175.93,1656,0.2,0.22,334.11
9193.82,1429,0.2,0.25,282.15
9213.13,1432,0.21,0.24,302.96
9190.63,1306,0.2,0.24,256.16
9177.31,1261,0.21,0.25,269.48
9190.02,1388,0.21,0.25,291.77
9188.06,1498,0.27,0.3,399.08
9179.3,1227,0.24,0.26,289.31
9192.59,1649,0.25,0.26,413.5
9181.33,1659,0.22,0.25,364.71
9179.43,1747,0.24,0.26,415.65
9185.69,1925,0.25,0.26,484.65
9184.84,1842,0.26,0.27,482.37
9156.52,1734,0.25,0.27,437.62
9150.27,2968,0.27,0.27,797.02
9158.56,2578,0.25,0.26,654.77
9145.04,2475,0.23,0.26,573.68
9170.61,2339,0.22,0.24,515.32
9177.16,2350,0.25,0.27,596.62
9176.46,3650,0.26,0.25,956.68
9196.03,3086,0.22,0.21,673.78
9182.52,2673,0.26,0.24,707.45
9156.16,2332,0.22,0.23,511.27
9175.72,2316,0.25,0.22,576.48
9171.52,2172,0.21,0.22,462.84
9168.1,1837,0.23,0.23,426.19
9161.02,1736,0.24,0.24,414.98
9172.43,1586,0.22,0.19,344.01
9180,1783,0.25,0.18,440.48
9180.01,1850,0.28,0.25,520.53
9178.93,1749,0.27,0.26,477.74
9177.03,1663,0.24,0.24,400.55
9188.33,2105,0.27,0.31,562.61
9192.66,1984,0.27,0.26,542.86
9323.41,2634,0.27,0.26,724.33
9311.76,2477,0.26,0.25,647.58
9315.71,2164,0.23,0.24,492.12
9355.76,2181,0.26,0.25,564.77
9351.96,2417,0.24,0.26,583.78
9375.01,2687,0.2,0.24,533.07
9415.62,3063,0.24,0.27,734.48
9381.98,2470,0.22,0.24,545.38
9337.42,2708,0.24,0.26,647.25
9364.78,2950,0.27,0.32,788.21
9369.75,2368,0.23,0.25,534.45
9397.34,1931,0.19,0.23,370.18
9360.76,2228,0.23,0.25,505.09
9375,2197,0.09,0.17,200.85
9388,1836,0.17,0.22,315.37
9386.07,1697,0.17,0.19,282.72
9391.91,1798,0.21,0.26,375.19
9363.86,1845,0.14,0.18,257.04
9372.25,1663,0.17,0.2,279.3
9367.69,2146,0.27,0.29,576.56
9365.02,1618,0.16,0.17,251.92
9352.27,2340,0.21,0.24,487.87
9349.49,2182,0.28,0.27,602.26
9340.01,2080,0.23,0.25,485.79
9304.17,2233,0.21,0.21,472.58
9315.88,2674,0.2,0.26,547.38
9317.16,2726,0.26,0.27,722.29
9344.05,2009,0.21,0.25,426.1
9352.43,2254,0.21,0.23,484.07
9332.87,2489,0.22,0.25,558.48
9334.36,2573,0.22,0.24,574.87
9342.73,2765,0.23,0.25,641.52
9340.01,2736,0.22,0.25,614.37
9340.01,2255,0.24,0.26,544.55
9368,2832,0.22,0.23,629.82
9371.41,2644,0.22,0.25,581.81
9377.19,2360,0.23,0.25,536.64
9373.68,2190,0.19,0.22,415.56
9384.3,2138,0.19,0.19,396.29
9506.75,2711,0.19,0.2,511.06
9536.2,2096,0.2,0.25,416.93
9525.3,1930,0.18,0.2,339.26
9539.97,2108,0.2,0.23,415.24
9515,2033,0.24,0.25,497.51
9508.13,1842,0.22,0.24,403.69
9513.88,1644,0.23,0.24,375.78
9500.65,2159,0.29,0.33,633.26
9506.25,1935,0.27,0.29,513.44
9503.05,2203,0.24,0.25,518.36
9526.68,2227,0.26,0.25,587.69
9512.55,2446,0.24,0.26,578.99
9500,2020,0.23,0.24,459.88
9512.11,2480,0.23,0.27,572.56
9491.07,3213,0.29,0.29,938.88
9504.1,2807,0.27,0.28,744.26
9503.11,3021,0.26,0.25,785.39
9535.06,3492,0.3,0.35,1048.22
9640.61,2921,0.22,0.24,653.37
9624.05,3040,0.25,0.26,757.1
9592.69,2708,0.23,0.24,620.74
9605.74,2476,0.21,0.24,529.23
9593.44,2516,0.2,0.22,497.18
9621,2107,0.23,0.22,478.03
9602.58,2181,0.21,0.23,465.35
9616.21,1851,0.2,0.21,373.4
9594.65,1866,0.21,0.21,394.08
9582.66,1771,0.26,0.26,454.66
9578.26,1751,0.27,0.3,477.65
9568.73,1965,0.25,0.25,495.22
9544.02,1743,0.26,0.26,452.23
9555.69,1857,0.28,0.29,519.94
9482.74,2180,0.26,0.26,572.72
9515,2024,0.24,0.26,486.92
9514.59,2318,0.31,0.31,719.85
9536.61,2353,0.29,0.29,670.84
9548.99,2349,0.25,0.25,592.36
9531.76,2405,0.27,0.27,638.69
9528.83,2565,0.24,0.25,606.67
9517.04,2752,0.21,0.24,591.35
9546.04,3157,0.25,0.27,780.73
9558.54,3071,0.29,0.31,881.7
9590.43,2610,0.25,0.26,649.77
9571.28,2509,0.23,0.25,569.95
9593.3,2186,0.22,0.24,488.78
9593.49,2302,0.23,0.25,533.69
9629.75,2312,0.26,0.3,612.61
9610.25,3194,0.23,0.18,723.23
9550.01,2370,0.2,0.18,478.45
9551.2,1666,0.18,0.17,306.61
9549.63,1606,0.2,0.2,317.66
9577.66,1624,0.2,0.19,324.9
9578.89,1841,0.25,0.25,454.67
9589.75,2063,0.23,0.25,472.71
9592.85,1566,0.23,0.24,358.13
9598.27,1695,0.24,0.25,412.25
9597.68,1788,0.26,0.27,460.99
9581.01,1957,0.25,0.25,491.77
9598.34,2007,0.28,0.25,563.7
9583.31,2003,0.3,0.33,593.69
9588.82,2263,0.25,0.26,567.26
9587.19,2439,0.26,0.3,643.62
9613.74,2228,0.27,0.26,606.21
9592.66,2337,0.24,0.25,558.23
9594.08,2644,0.25,0.25,650.97
9603.43,2629,0.27,0.29,700.31
9629.08,2445,0.23,0.25,574.06
9706.89,2791,0.21,0.24,592.84
9679.4,2784,0.21,0.24,597.57
9687.13,2374,0.23,0.25,553.41
9728.59,2251,0.21,0.2,472.84
9702.34,2254,0.19,0.18,429.47
9715.97,1786,0.19,0.23,346.31
9711.6,1664,0.21,0.24,343.07
9697.84,1990,0.24,0.25,471.73
9674.49,1651,0.24,0.25,395.35
9681.51,1568,0.27,0.27,417.31
9686.59,1622,0.3,0.32,482.55
9677.85,1568,0.27,0.26,422.46
9688,1685,0.3,0.35,507.02
9709.08,1621,0.27,0.28,432.69
9725.01,1948,0.25,0.26,491.48
9785.34,2054,0.23,0.25,482.46
9850.01,2046,0.24,0.26,484.98
10009.43,2739,0.24,0.27,650.57
9973.73,2707,0.26,0.26,707.67
9883.8,2936,0.25,0.27,728.12
9895,2565,0.25,0.26,633.74
9953.13,2632,0.26,0.27,676.06
9970,2585,0.23,0.26,594.79
9909.25,2731,0.24,0.25,663.44
9914.95,2291,0.24,0.26,558.68
9928.46,2236,0.23,0.25,510.92
9871.35,2113,0.23,0.24,486.15
9898.09,2146,0.19,0.19,398.91
9888.33,1883,0.2,0.2,376.52
9930,1705,0.23,0.24,390.13
9941,1558,0.23,0.25,361.45
9983.59,1685,0.22,0.25,374.91
10081.95,2521,0.19,0.21,482.69
10064.95,2189,0.19,0.21,416.23
10275.36,2373,0.17,0.19,397.78
10216.12,2324,0.22,0.25,507.73
10298.86,2443,0.21,0.24,522.17
10286.37,2461,0.19,0.2,474.19
10180.92,2467,0.22,0.23,551.66
10177.49,2909,0.22,0.25,652.61
10258.92,2913,0.18,0.19,521.48
10271.68,3905,0.1,0.12,405.1
10268.45,2945,0.17,0.2,505.72
10300,3120,0.15,0.17,463.63
10371.35,3296,0.21,0.25,681.27
10428,3876,0.2,0.24,785.66
10306.05,4020,0.2,0.25,812.19
10732.96,4310,0.18,0.2,782.69
10890.1,4252,0.2,0.22,863.12
10860.36,4031,0.18,0.18,722.31
10803.73,3167,0.21,0.25,660.85
10875.4,3397,0.22,0.25,749.94
11127.66,3241,0.18,0.21,580
11243.13,4110,0.19,0.21,778.86
11045.01,3009,0.2,0.22,603.68
